analysis_date,symbol,expiry,strike,stock_price,call_bid,call_ask,call_volume,call_open_interest,call_bid_iv,call_ask_iv,call_mid_iv,call_model_iv,call_delta,call_gamma,call_vega,call_theta,put_bid,put_ask,put_volume,put_open_interest,put_bid_iv,put_ask_iv,put_mid_iv,put_model_iv,put_delta,put_gamma,put_vega,put_theta,expiry_date,days_to_expiry,dte_diff,atm_diff,straddle_bid,straddle_ask,straddle_mid,spread_abs,spread_pct_mid,min_leg_volume,total_volume,min_leg_open_interest,total_open_interest,IV30D,IV180D,iv_slope,side,rank_desc,rank_asc
2026-02-25,MRVL,20260327,80.0,80.19,6.05,6.9,8.0,0.0,0.6387507869116366,0.732223339368711,0.6854870631401737,0.7095147593422594,0.552021767286606,0.0243402422391003,0.0909236964840811,-0.1120276732794502,6.0,6.85,0.0,26.0,0.6778679136681007,0.7713870436101024,0.7246274786391016,0.7095147593422594,-0.44981290152176,0.0244849812135254,0.090922445799868,-0.1040917897637916,2026-03-27,30,0,0.18999999999999773,12.05,13.75,12.9,1.6999999999999993,0.13178294573643404,0.0,8.0,0.0,26.0,0.7050572708896377,0.7050572708896377,0.0,none,385,385
2026-02-25,MTCH,20260320,30.0,31.29390525817871,1.82,2.02,3.0,0.0,0.32218704075212,0.3970160102795038,0.3596015255158119,0.3744800728032616,0.699343503044332,0.1187551842075392,0.0267638167791641,-0.0241662842778118,0.56,0.62,51.0,2403.0,0.3618003952606891,0.3841909086005151,0.3729956519306021,0.3744800728032616,-0.3019896356190324,0.1195093949186685,0.0268104368084811,-0.0210946408962339,2026-03-20,23,7,1.293905258178711,2.38,2.64,2.51,0.26000000000000023,0.10358565737051803,3.0,54.0,0.0,2403.0,0.384260104930942,0.384260104930942,0.0,none,386,386
2026-02-25,NCLH,20260327,24.0,23.87,1.56,1.82,56.0,0.0,0.5770195460973842,0.6725564186360118,0.624787982366698,0.6236146268745301,0.5316960370443559,0.093464049829781,0.0272102979534059,-0.029613809018165,1.67,1.85,0.0,10.0,0.6019896831004429,0.6681493292430425,0.6350695061717426,0.6236146268745301,-0.4701830277289197,0.0940754817483185,0.0272056979794241,-0.0272483097163942,2026-03-27,30,0,0.129999999999999,3.23,3.67,3.45,0.43999999999999995,0.12753623188405794,0.0,56.0,0.0,10.0,0.6299287442692203,0.6299287442692203,0.0,none,387,387
2026-02-25,NEE,20260327,96.0,95.54,2.25,2.58,36.0,0.0,0.2420783411900584,0.2722130681590103,0.2571457046745343,0.257229927699256,0.4658506109231776,0.0569874420083541,0.1094787411846294,-0.0516701628488944,3.05,3.6,0.0,7.0,0.2370924862597446,0.2875514066842967,0.2623219464720207,0.257229927699256,-0.5403733413662214,0.0581772798332121,0.1089651582254793,-0.0422167838969262,2026-03-27,30,0,0.45999999999999375,5.3,6.18,5.74,0.8799999999999999,0.15331010452961671,0.0,36.0,0.0,7.0,0.2597338255732775,0.2597338255732775,0.0,none,388,388
2026-02-25,NET,20260327,170.0,169.27,10.25,12.2,0.0,0.0,0.5348706565033751,0.6385351652600953,0.5867029108817352,0.5951350701571831,0.5299955593167505,0.0138224853311909,0.1929152194437744,-0.2005709692485666,11.3,12.85,1.0,22.0,0.5720749586432525,0.6524570951957597,0.6122660269195062,0.5951350701571831,-0.472076055175671,0.0139181540894595,0.1928789779198947,-0.1838060084790491,2026-03-27,30,0,0.7299999999999898,21.55,25.049999999999997,23.299999999999997,3.4999999999999964,0.15021459227467798,0.0,1.0,0.0,22.0,0.5994844689006207,0.5994844689006207,0.0,none,389,389
2026-02-25,NFLX,20260327,82.0,82.26,3.95,4.25,259.0,0.0,0.3922592445248172,0.4243436273521975,0.4083014359385074,0.4138984214487419,0.5447620466648685,0.0407330135898903,0.0934994889573177,-0.0691003100271068,3.6,3.75,75.0,13299.0,0.4085349525551806,0.4245796435316151,0.4165572980433978,0.4138984214487419,-0.4579743589419982,0.0411354777833778,0.0934874441452251,-0.0609664107469547,2026-03-27,30,0,0.2600000000000051,7.550000000000001,8.0,7.775,0.4499999999999993,0.05787781350482306,75.0,334.0,0.0,13299.0,0.4124293669909526,0.4124293669909526,0.0,none,390,390
2026-02-25,NVO,20260327,38.0,37.91,1.92,2.09,102.0,0.0,0.4405159603068299,0.4821506168036799,0.4613332885552549,0.4425042707259793,0.5276584312200502,0.0830658568925546,0.0432433222514438,-0.0339552040376791,1.84,2.07,113.0,441.0,0.4243230726020862,0.4775374393240568,0.4509302559630714,0.4425042707259793,-0.4750784902159126,0.0838472556771124,0.0432274875877423,-0.0302096478920836,2026-03-27,30,0,0.09000000000000341,3.76,4.16,3.96,0.40000000000000036,0.1010101010101011,102.0,215.0,0.0,441.0,0.4561317722591632,0.4561317722591632,0.0,none,391,391
2026-02-25,OKLO,20260327,67.0,67.06,7.3,7.85,80.0,0.0,0.9364913342926804,1.0090749506223575,0.972783142457519,0.9730924721225008,0.5616648271615741,0.0211614073463402,0.0757633166848181,-0.1266467555364148,7.0,7.7,0.0,2.0,0.93479315269003,1.027174858333388,0.980984005511709,0.9730924721225008,-0.439462317264488,0.021250195325049,0.0757741121990047,-0.1200277840911514,2026-03-27,30,0,0.060000000000002274,14.3,15.55,14.925,1.25,0.08375209380234505,0.0,80.0,0.0,2.0,0.976883573984614,0.976883573984614,0.0,none,392,392
2026-02-25,OWL,20260327,10.5,11.140000343322754,1.2,1.3,7.0,0.0,0.6619108062900584,0.7471310230553302,0.7045209146726943,0.6708562645477755,0.6628164138115976,0.1706386190610454,0.011734450402506,-0.0138600723410236,0.45,0.6,5.0,0.0,0.5959074348916937,0.7236809468947795,0.6597941908932365,0.6708562645477755,-0.3382093551003732,0.1714013890197238,0.0117405767775494,-0.0127934231871301,2026-03-27,30,0,0.6400003433227539,1.65,1.9,1.775,0.25,0.14084507042253522,5.0,12.0,0.0,0.0,0.6721948496367417,0.6721948496367417,0.0,none,393,393
2026-02-25,OXY,20260327,51.0,50.76,1.89,2.13,4.0,0.0,0.3469820670354223,0.3884172862784798,0.3676996766569511,0.3623505459236539,0.4994113419002761,0.0768028058139704,0.0579139156217938,-0.0380387614267763,2.15,2.46,15.0,27.0,0.3437452439879096,0.3972765829258003,0.370510913456855,0.3623505459236539,-0.5054305964705752,0.0769597859716687,0.0579024338074747,-0.0326358286522059,2026-03-27,30,0,0.240000000000002,4.04,4.59,4.3149999999999995,0.5499999999999998,0.12746234067207413,4.0,19.0,0.0,27.0,0.369105295056903,0.369105295056903,0.0,none,394,394
2026-02-25,PCG,20260327,18.5,18.62,0.65,0.71,0.0,0.0,0.258789633086617,0.2872747035362861,0.2730321683114516,0.2778808199720288,0.5663522196459817,0.2654071861512403,0.0210691017988325,-0.0108700858548009,0.49,0.62,0.0,0.0,0.2707027933825607,0.3323843122254626,0.3015435528040117,0.2778808199720288,-0.4410804546140863,0.2699564871368736,0.0210678800070793,-0.0090234246182465,2026-03-27,30,0,0.120000000000001,1.1400000000000001,1.33,1.235,0.18999999999999995,0.1538461538461538,0.0,0.0,0.0,0.0,0.2872878605577316,0.2872878605577316,0.0,none,395,395
2026-02-25,PFE,20260327,27.0,27.0,0.72,0.85,55.0,0.0,0.218110856728583,0.2603636284496457,0.2392372425891143,0.2442282427955276,0.5304073437578248,0.2115245501669699,0.0307709017773286,-0.0140267042653574,0.65,0.84,1.0,297.0,0.2235815363481574,0.285393814268553,0.2544876753083552,0.2442282427955276,-0.4749929891080147,0.2154709933702538,0.0307367640949725,-0.011376217911642,2026-03-27,30,0,0.0,1.37,1.69,1.53,0.31999999999999984,0.20915032679738552,1.0,56.0,0.0,297.0,0.2468624589487348,0.2468624589487348,0.0,none,396,396
2026-02-25,PL,20260327,25.5,25.3,3.2,4.1,37.0,0.0,1.1265763803193505,1.4426267405566422,1.2846015604379963,1.291085533840297,0.5686003005537582,0.042135725620435,0.0284675962792162,-0.0628282077879687,3.5,4.0,0.0,0.0,1.190427927323859,1.365942998306117,1.2781854628149882,1.291085533840297,-0.4322767962266334,0.042275248989889,0.0284722060094329,-0.0603292734607272,2026-03-27,30,0,0.1999999999999993,6.7,8.1,7.4,1.3999999999999995,0.18918918918918912,0.0,37.0,0.0,0.0,1.2813935116264925,1.2813935116264925,0.0,none,397,397
2026-02-25,POOL,20260320,210.0,213.49,8.1,9.4,1.0,0.0,0.2846090469983295,0.3490104985192343,0.3168097727587819,0.3305823889388852,0.6070598934468616,0.0223996109231367,0.2019970580270822,-0.1585061867102286,5.2,6.3,15.0,0.0,0.3052421128112112,0.3576807844754576,0.3314614486433344,0.3305823889388852,-0.4235745348243737,0.0222993513898814,0.2097834682074664,-0.1423473152874494,2026-03-20,23,7,3.490000000000009,13.3,15.7,14.5,2.3999999999999986,0.16551724137931026,1.0,16.0,0.0,0.0,0.3241356107010581,0.3241356107010581,0.0,none,398,398
2026-02-25,PSA,20260320,300.0,299.48,5.0,6.5,18.0,0.0,0.1799297738121467,0.2327869491775897,0.2063583614948682,0.2318921724263915,0.511286238067791,0.0250093025159085,0.2836545817404428,-0.1570508094543612,7.8,8.7,6.0,32.0,0.206417674388399,0.237620652181598,0.2220191632849985,0.2318921724263915,-0.5597102643121641,0.0231031439352151,0.2881404531655303,-0.129797089571559,2026-03-20,23,7,0.5199999999999818,12.8,15.2,14.0,2.3999999999999986,0.17142857142857132,6.0,24.0,0.0,32.0,0.2141887623899334,0.2141887623899334,0.0,none,399,399
2026-02-25,PSX,20260327,150.0,150.76,6.3,7.1,0.0,0.0,0.3297211169364581,0.376525115530063,0.3531231162332606,0.3569254407221273,0.5516083975918337,0.0257157639500045,0.170932734683344,-0.1104710568315043,4.9,5.9,1.0,11.0,0.3169576459483836,0.3754712302332649,0.3462144380908243,0.3569254407221273,-0.4515122987105738,0.0260091243893743,0.1709187438686452,-0.0955653301625414,2026-03-27,30,0,0.7599999999999909,11.2,13.0,12.1,1.8000000000000007,0.14876033057851246,0.0,1.0,0.0,11.0,0.3496687771620425,0.3496687771620425,0.0,none,400,400
2026-02-25,PYPL,20260320,46.5,46.69,2.18,2.45,67.0,0.0,0.4479947330888686,0.5061192902927323,0.4770570116908004,0.4761234392025386,0.5382844971865836,0.0715619526817327,0.0464567504683421,-0.0508051338526689,1.91,2.24,17.0,5.0,0.4277608306001736,0.4988077453868649,0.4632842879935193,0.4761234392025386,-0.4637361282900639,0.0720596062136186,0.0464517856208388,-0.0461564382101702,2026-03-20,23,7,0.18999999999999773,4.09,4.69,4.390000000000001,0.6000000000000005,0.1366742596810935,17.0,84.0,0.0,5.0,0.4701706498421598,0.4701706498421598,0.0,none,401,401
2026-02-25,RACE,20260320,380.0,375.53,9.8,10.9,10.0,0.0,0.303086488419285,0.3321319114227309,0.317609199921008,0.3087985069345781,0.4673342332505045,0.0136912736631976,0.3787598722582945,-0.2740589817794774,13.3,14.2,1.0,45.0,0.3003248383982819,0.3241469860872332,0.3122359122427575,0.3087985069345781,-0.5368772441975037,0.0138784834190513,0.3777974069344836,-0.2367323129976331,2026-03-20,23,7,4.470000000000027,23.1,25.1,24.1,2.0,0.08298755186721991,1.0,11.0,0.0,45.0,0.3149225560818828,0.3149225560818828,0.0,none,402,402
2026-02-25,RGTI,20260327,17.5,17.41,1.8,2.16,13.0,0.0,0.9222187807276896,1.1050724476521934,1.0136456141899417,1.0245382433918773,0.555525793803947,0.0775750203386964,0.0196974020909057,-0.0346410331434374,1.92,2.35,1.0,28.0,0.9468037250826282,1.165395567226151,1.0560996461543897,1.0245382433918773,-0.4449704813012956,0.0778428895063104,0.0197035358485235,-0.0329283429017044,2026-03-27,30,0,0.08999999999999986,3.7199999999999998,4.51,4.115,0.79,0.1919805589307412,1.0,14.0,0.0,28.0,1.0348726301721656,1.0348726301721656,0.0,none,403,403
2026-02-25,RIO,20260320,97.5,101.14,4.6,4.9,22.0,0.0,0.3188953057838711,0.3608477129302105,0.3398715093570408,0.3356482147898648,0.7245867686076467,0.0579112769195463,0.071514966105032,-0.1091799749652127,2.6,2.8,83.0,1525.0,0.3253639199410817,0.3458780856399749,0.3356210027905283,0.3356482147898648,-0.4232375010197025,0.0475505354745013,0.097501979667594,-0.0674997690883034,2026-03-20,23,7,3.6400000000000006,7.199999999999999,7.7,7.449999999999999,0.5000000000000009,0.06711409395973167,22.0,105.0,0.0,1525.0,0.3240049702118042,0.3240049702118042,0.0,none,404,404
2026-02-25,RKT,20260327,17.5,17.23,1.23,1.46,0.0,0.0,0.6803818940275527,0.7869563960814012,0.733669145054477,0.7417248223142292,0.5201484774320827,0.1088184575309626,0.019720336488227,-0.0253197173279662,1.43,1.66,0.0,196.0,0.6480811423099203,0.7698634443386416,0.708972293324281,0.7417248223142292,-0.4814839184357897,0.1094435400788546,0.0197165570311084,-0.0235981438428862,2026-03-27,30,0,0.2699999999999996,2.66,3.12,2.89,0.45999999999999996,0.15916955017301035,0.0,0.0,0.0,196.0,0.721320719189379,0.721320719189379,0.0,none,405,405
2026-02-25,ROKU,20260327,93.0,92.57,5.0,5.7,3.0,0.0,0.4742323320807308,0.5405164854669368,0.5073744087738338,0.5080058402933147,0.5273791714413381,0.0296160764392566,0.1055990958224857,-0.0946301707538825,5.2,6.3,0.0,10.0,0.4858639457102587,0.5900910611360308,0.5379775034231448,0.5080058402933147,-0.4777022664556593,0.02988707682001,0.1055242546696009,-0.0854091274302124,2026-03-27,30,0,0.4300000000000068,10.2,12.0,11.1,1.8000000000000007,0.16216216216216223,0.0,3.0,0.0,10.0,0.5226759560984893,0.5226759560984893,0.0,none,406,406
2026-02-25,S,20260327,13.0,12.91,0.95,1.2,14.0,0.0,0.6579055761848857,0.8282724085382558,0.7430889923615707,0.7094452794473829,0.5337882840426235,0.1521042827673247,0.0146808814834997,-0.018152437101887,1.05,1.3,0.0,17.0,0.693873742132509,0.864346205840304,0.7791099739864065,0.7094452794473829,-0.4678488154217551,0.1529776778195933,0.0146797125637951,-0.0168711654866866,2026-03-27,30,0,0.08999999999999986,2.0,2.5,2.25,0.5,0.2222222222222222,0.0,14.0,0.0,17.0,0.7610994831739886,0.7610994831739886,0.0,none,407,407
2026-02-25,SAP,20260327,195.0,197.01,8.6,10.2,0.0,0.0,0.3228756789859742,0.3947673810409833,0.3588215300134787,0.3672636554403334,0.5714317685728397,0.0189342113387453,0.2226166129477658,-0.1479289433801174,6.1,7.5,6.0,17.0,0.3235126634761341,0.386413839312043,0.3549632513940886,0.3672636554403334,-0.4313700683362914,0.0191322085761326,0.2226408522470935,-0.1284631883237148,2026-03-27,30,0,2.009999999999991,14.7,17.7,16.2,3.0,0.1851851851851852,0.0,6.0,0.0,17.0,0.3568923907037836,0.3568923907037836,0.0,none,408,408
2026-02-25,SCCO,20260327,220.0,219.36,13.5,15.6,1.0,0.0,0.5339917494678199,0.6220683963301883,0.5780300728990041,0.586683709430005,0.5336627736943902,0.0108211777703376,0.2497397607734051,-0.2564652798009899,13.5,15.9,0.0,0.0,0.5365506317757878,0.6326584763742583,0.5846045540750231,0.586683709430005,-0.4683290317956636,0.0108959724467415,0.2496961482138591,-0.2347729497216502,2026-03-27,30,0,0.6399999999999864,27.0,31.5,29.25,4.5,0.15384615384615385,0.0,1.0,0.0,0.0,0.5813173134870135,0.5813173134870135,0.0,none,409,409
2026-02-25,SIRI,20260327,21.0,20.91,0.69,0.85,1.0,0.0,0.2919913537712559,0.3590414841802934,0.3255164189757746,0.3173137467340873,0.5142141405250489,0.2104411336733939,0.0238629590175469,-0.0138060719284673,0.71,0.86,1.0,34.0,0.290476057822234,0.3533985384319095,0.3219372981270718,0.3173137467340873,-0.4898973967990903,0.213412789785974,0.0238384524566657,-0.0117435148967807,2026-03-27,30,0,0.08999999999999986,1.4,1.71,1.555,0.31000000000000005,0.19935691318327978,1.0,2.0,0.0,34.0,0.3237268585514232,0.3237268585514232,0.0,none,410,410
2026-02-25,SMCI,20260327,32.0,32.49,2.77,3.1,45.0,0.0,0.6565743028394463,0.7467460875276111,0.7016601951835286,0.7058851446760003,0.5764641733363801,0.0595840886973432,0.0365647178220451,-0.044905529955237,2.15,2.5,33.0,234.0,0.6652026079388651,0.7608300829202141,0.7130163454295396,0.7058851446760003,-0.4241925605742382,0.0598496654653601,0.0365784901843131,-0.0417195767643452,2026-03-27,30,0,0.490000000000002,4.92,5.6,5.26,0.6799999999999997,0.1292775665399239,33.0,78.0,0.0,234.0,0.7073382703065341,0.7073382703065341,0.0,none,411,411
2026-02-25,SMR,20260327,13.0,13.26,1.76,2.05,10.0,0.0,1.0529704596923328,1.2491150040378305,1.1510427318650815,1.1543417972663716,0.5933636877070247,0.0885030029903567,0.0147617111567988,-0.0292105402310258,1.46,1.72,4.0,86.0,1.0823481094638654,1.2582328253334747,1.17029046739867,1.1543417972663716,-0.4074792474164238,0.0888016543052196,0.0147654150864144,-0.027919383035063,2026-03-27,30,0,0.2599999999999998,3.2199999999999998,3.7699999999999996,3.4949999999999997,0.5499999999999998,0.15736766809728178,4.0,14.0,0.0,86.0,1.1606665996318757,1.1606665996318757,0.0,none,412,412
2026-02-25,SO,20260327,95.0,95.22,2.35,2.95,0.0,0.0,0.1915283995841654,0.2470118702237557,0.2192701349039605,0.221381612368027,0.5467792238319629,0.065746002024594,0.108157428775681,-0.0453859832282921,1.8,2.35,0.0,25.0,0.1813277056683907,0.236867497589408,0.2090976016288994,0.221381612368027,-0.4588527507311931,0.0670957255398239,0.1080836569488075,-0.0360093292092753,2026-03-27,30,0,0.21999999999999886,4.15,5.300000000000001,4.7250000000000005,1.1500000000000004,0.24338624338624343,0.0,0.0,0.0,25.0,0.21418386826643,0.21418386826643,0.0,none,413,413
2026-02-25,SONY,20260327,21.0,21.41,0.95,1.05,183.0,0.0,0.3028546870592735,0.3246007581572993,0.3137277226082864,0.3160377563138741,0.616996380838338,0.1978640304224468,0.0230002934509141,-0.0135206528021043,0.45,0.55,216.0,161.0,0.2943362645851675,0.3160443801021448,0.3051903223436562,0.3160377563138741,-0.3858358075206062,0.2001051136032553,0.0230586019377426,-0.0114293605923538,2026-03-27,30,0,0.41000000000000014,1.4,1.6,1.5,0.20000000000000018,0.13333333333333344,183.0,399.0,0.0,161.0,0.3094590224759713,0.3094590224759713,0.0,none,414,414
2026-02-25,TEM,20260327,54.0,53.54,4.15,4.6,21.0,0.0,0.7058960124467097,0.7797243414380355,0.7428101769423726,0.7058960124467097,0.5307222251247189,0.0368069508847237,0.061036980434201,-0.0748678140263354,4.15,5.0,35.0,31.0,0.642932318950455,0.7823363109439172,0.7126343149471861,0.7058960124467097,-0.4709396635725636,0.0370215919359315,0.0610311089979145,-0.0695469963430532,2026-03-27,30,0,0.46000000000000085,8.3,9.6,8.95,1.299999999999999,0.1452513966480446,21.0,56.0,0.0,31.0,0.7277222459447794,0.7277222459447794,0.0,none,415,415
2026-02-25,TLN,20260327,385.0,384.78,25.2,28.0,0.0,0.0,0.5617150690776451,0.6257387899671883,0.5937269295224168,0.5938305340089058,0.5394634274996629,0.0060967775536798,0.437221498181497,-0.4548143408132148,23.9,26.7,0.0,2.0,0.5556292901813601,0.6196554138960395,0.5876423520386997,0.5938305340089058,-0.4624747266003929,0.0061377937912622,0.4371753322443652,-0.4168207119081231,2026-03-27,30,0,0.22000000000002728,49.099999999999994,54.7,51.9,5.6000000000000085,0.1078998073217728,0.0,0.0,0.0,2.0,0.5906846407805583,0.5906846407805583,0.0,none,416,416
2026-02-25,TTD,20260327,25.0,25.25,2.45,2.84,35.0,0.0,0.796095988027803,0.9333279667706234,0.8647119773992131,0.8795304523619016,0.5704026226408957,0.0618751486700031,0.0284102480212911,-0.0431277492886423,2.27,2.63,0.0,57.0,0.8452617420736391,0.9720091700705604,0.9086354560720996,0.8795304523619016,-0.4307492684296481,0.0621322335560786,0.0284151527063705,-0.0406555023743511,2026-03-27,30,0,0.25,4.720000000000001,5.47,5.095000000000001,0.7499999999999991,0.14720314033366025,0.0,35.0,0.0,57.0,0.8866737167356564,0.8866737167356564,0.0,none,417,417
2026-02-25,TTWO,20260327,205.0,206.36,9.7,11.3,0.0,0.0,0.3665572669466791,0.43497664805733,0.4007669575020046,0.3893699076925478,0.5575836129041607,0.0171451718856775,0.2338532879790484,-0.1638648263881617,7.6,9.2,0.0,20.0,0.3626836480285296,0.4311025881004247,0.3968931180644771,0.3893699076925478,-0.4451655253230187,0.0173349869622477,0.233854631080792,-0.1433226301655423,2026-03-27,30,0,1.3600000000000136,17.299999999999997,20.5,18.9,3.200000000000003,0.16931216931216947,0.0,0.0,0.0,20.0,0.3988300377832409,0.3988300377832409,0.0,none,418,418
2026-02-25,TXRH,20260327,180.0,180.0664520263672,5.3,6.0,0.0,0.0,0.2590722737884159,0.2935126493900261,0.276292461589221,0.2772571203446909,0.5214684977154598,0.0291715191614766,0.2032390302876665,-0.1093432935104381,5.1,6.1,3.0,1.0,0.2406626374529437,0.2895216437942384,0.2650921406235911,0.2772571203446909,-0.4954662091475564,0.0283700667689558,0.204616056731866,-0.0863010763202991,2026-03-27,30,0,0.0664520263671875,10.399999999999999,12.1,11.25,1.700000000000001,0.1511111111111112,0.0,3.0,0.0,1.0,0.2706923011064061,0.2706923011064061,0.0,none,419,419
2026-02-25,UBER,20260327,73.0,72.58,2.87,3.15,0.0,0.0,0.3554629912923194,0.3891674802717005,0.37231523578201,0.3769764174037278,0.5094641242353778,0.0508582239725512,0.0830498959509453,-0.0561028612193656,3.1,3.5,4.0,161.0,0.3580839966351508,0.4062785040439357,0.3821812503395432,0.3769764174037278,-0.4939588044643198,0.0514560262944591,0.0829804555161124,-0.0489278798490051,2026-03-27,30,0,0.4200000000000017,5.970000000000001,6.65,6.3100000000000005,0.6799999999999997,0.1077654516640253,0.0,4.0,0.0,161.0,0.3772482430607766,0.3772482430607766,0.0,none,420,420
2026-02-25,UHS,20260320,230.0,233.47,11.0,13.0,234.0,0.0,0.3744518932355751,0.4745085027525177,0.4244801979940464,0.419968379751721,0.5807734449521728,0.0159448975519164,0.229952604132114,-0.2255802689895372,7.6,9.1,224.0,17.0,0.3959054830278113,0.4654965136528451,0.4307009983403282,0.419968379751721,-0.4211753720658947,0.0160600702678787,0.2299834072574356,-0.2024533956958061,2026-03-20,23,7,3.469999999999999,18.6,22.1,20.35,3.5,0.17199017199017197,224.0,458.0,0.0,17.0,0.4275905981671873,0.4275905981671873,0.0,none,421,421
2026-02-25,UPS,20260327,114.0,113.83,3.5,4.2,1.0,0.0,0.2606449662835489,0.3145431083764,0.2875940373299744,0.2824697259364083,0.5240397429264259,0.0433740590561452,0.1298736711522488,-0.0674271182812753,3.25,3.9,2.0,4.0,0.2555903929483529,0.305688213542828,0.2806393032455904,0.2824697259364083,-0.4805686555675181,0.0440621302702636,0.1297406594053738,-0.0562288548755551,2026-03-27,30,0,0.1700000000000017,6.75,8.1,7.425,1.3499999999999996,0.18181818181818177,1.0,3.0,0.0,4.0,0.2841166702877824,0.2841166702877824,0.0,none,422,422
2026-02-25,UPST,20260327,29.0,28.78,2.1,2.38,1.0,0.0,0.6526107043214471,0.7380213804663365,0.6953160423938918,0.7380213804663365,0.5349508245413921,0.0654972795574802,0.0327553270487408,-0.042001766950166,2.22,2.6,14.0,19480.0,0.6549340809032141,0.7708902847793678,0.712912182841291,0.7380213804663365,-0.4666214599712157,0.0658596678110293,0.0327538768583517,-0.0391437686601423,2026-03-27,30,0,0.21999999999999886,4.32,4.98,4.65,0.6600000000000001,0.14193548387096777,1.0,15.0,0.0,19480.0,0.7041141126175914,0.7041141126175914,0.0,none,423,423
2026-02-25,V,20260327,310.0,312.27,10.0,11.5,0.0,0.0,0.2287544517006202,0.2712502553306519,0.250002353515636,0.2516267751026774,0.5696189585376473,0.0173669811110262,0.3531322234380987,-0.1672670759260857,7.1,7.85,7.0,60.0,0.2423984851684958,0.2636419690786067,0.2530202271235513,0.2516267751026774,-0.4311887628250532,0.0176944774179707,0.353105061390389,-0.1358024136695084,2026-03-27,30,0,2.269999999999982,17.1,19.35,18.225,2.25,0.12345679012345678,0.0,7.0,0.0,60.0,0.2515112903195937,0.2515112903195937,0.0,none,424,424
2026-02-25,VRT,20260327,265.0,263.71,17.05,19.6,13.0,0.0,0.5783294658150732,0.6632506583180326,0.620790062066553,0.6054943450044163,0.5276840516557324,0.0087512518238285,0.3003234891275461,-0.3195612849820115,17.9,19.85,5.0,1.0,0.5763115498863146,0.641212732425901,0.6087621411561078,0.6054943450044163,-0.4744391431896337,0.0087656979266724,0.3004558606833747,-0.2902171342364816,2026-03-27,30,0,1.2900000000000205,34.95,39.45,37.2,4.5,0.12096774193548386,5.0,18.0,0.0,1.0,0.6147761016113304,0.6147761016113304,0.0,none,425,425
2026-02-25,VXX,20260327,28.0,27.89,1.97,2.43,5.0,0.0,0.6213875514288741,0.7664088996518524,0.6938982255403633,0.6830471884468219,0.537863727826746,0.0730179923108241,0.031726319978274,-0.0377066207680543,2.19,2.52,8.0,47.0,0.6812779821626562,0.7853791285813573,0.7333285553720068,0.6830471884468219,-0.4638234679873737,0.073449131710191,0.0317248192595807,-0.0349449861463457,2026-03-27,30,0,0.10999999999999943,4.16,4.95,4.555,0.79,0.17343578485181121,5.0,13.0,0.0,47.0,0.713613390456185,0.713613390456185,0.0,none,426,426
2026-02-25,WAB,20260320,260.0,263.0,8.2,9.5,3.0,0.0,0.2359901035249792,0.2861671514379191,0.2610786274814492,0.250619126944921,0.601768673941802,0.0234407316040499,0.2590220901941507,-0.1584602736309026,4.3,5.0,0.0,0.0,0.2274694039803975,0.2547112166478018,0.2410903103140996,0.250619126944921,-0.4015869185005408,0.02373724083437,0.2590756298976471,-0.1323353099070088,2026-03-20,23,7,3.0,12.5,14.5,13.5,2.0,0.14814814814814814,0.0,3.0,0.0,0.0,0.2510844688977744,0.2510844688977744,0.0,none,427,427
2026-02-25,WFC,20260327,86.0,86.47,3.25,3.6,9.0,0.0,0.2927217399315423,0.3284172316020003,0.3105694857667713,0.301268876586545,0.5535839556270336,0.0530432651080647,0.0980474766535897,-0.0542080666881488,2.5,2.78,2.0,58.0,0.2849748926171448,0.3135399383895808,0.2992574155033628,0.301268876586545,-0.4470739999911852,0.0536635342289906,0.0980430324003585,-0.0456880194412323,2026-03-27,30,0,0.46999999999999886,5.75,6.38,6.0649999999999995,0.6299999999999999,0.10387469084913437,2.0,11.0,0.0,58.0,0.3049134506350671,0.3049134506350671,0.0,none,428,428
2026-02-25,WING,20260320,250.0,256.57,16.6,18.1,45.0,0.0,0.4978897473350244,0.5586679788949614,0.528278863114993,0.5333238981897565,0.6116151332450189,0.0112206260958492,0.2514815065869484,-0.304266173851591,9.4,10.8,5.0,12.0,0.5017984214547201,0.5583419796465422,0.5300702005506311,0.5333238981897565,-0.3894963364043317,0.0112818084141435,0.2515399225266925,-0.2784834472174076,2026-03-20,23,7,6.569999999999993,26.0,28.900000000000002,27.450000000000003,2.900000000000002,0.10564663023679424,5.0,50.0,0.0,12.0,0.529174531832812,0.529174531832812,0.0,none,429,429
2026-02-25,WLK,20260320,105.0,102.21,3.4,4.1,5.0,0.0,0.4618111412708157,0.53229513447707,0.4970531378739428,0.4991900965207693,0.4306131451186947,0.0309553710933611,0.0992917337488341,-0.1133430408506801,6.6,7.2,0.0,5.0,0.4723593816483213,0.532876494496977,0.5026179380726492,0.4991900965207693,-0.5721075514698625,0.0312187083743034,0.0991357767056442,-0.1030960459312702,2026-03-20,23,7,2.7900000000000063,10.0,11.3,10.65,1.3000000000000007,0.12206572769953059,0.0,5.0,0.0,5.0,0.499835537973296,0.499835537973296,0.0,none,430,430
