symbol,expiry,strike,stock_price,call_bid,call_ask,call_volume,call_open_interest,call_bid_iv,call_ask_iv,call_mid_iv,call_model_iv,call_delta,call_gamma,call_vega,call_theta,put_bid,put_ask,put_volume,put_open_interest,put_bid_iv,put_ask_iv,put_mid_iv,put_model_iv,put_delta,put_gamma,put_vega,put_theta,atm_iv,expiry_date,days_to_expiry
GDDY,20260327,80.0,78.94,2.9,4.3,2.0,0.0,0.3753908455684089,0.5190596174269827,0.4472252314976958,0.4721155078429797,0.49676791436618967,0.03742008296098624,0.09051271526596016,-0.07557122850250897,4.4,5.9,4.0,21.0,0.42166421259144515,0.5878052040536551,0.5047347083225502,0.4721155078429797,-0.5062383217555585,0.03777906417827371,0.09042894505435406,-0.06770666325862429,0.475979969910123,2026-03-27,30
GDDY,20260821,80.0,78.94,9.4,11.0,0.0,0.0,0.4280614070958162,0.4928324184400652,0.4604469127679407,0.4757418408012923,0.5720909667702802,0.015036791996849123,0.2160942111309101,-0.032774968030484075,9.9,11.5,0.0,118.0,0.4528542502271495,0.5363856696331238,0.49461995993013663,0.4757418408012923,-0.43641423984602024,0.015557456678638403,0.21593683661734353,-0.025325633970977535,0.47753343634903866,2026-08-21,177
GDS,20260320,45.0,44.94,2.85,3.2,6.0,0.0,0.6324683366899018,0.7108355722520383,0.67165195447097,0.6828989418702385,0.5356892678846221,0.05197916180235928,0.04465372280824287,-0.06940922972499353,2.8,3.1,9.0,94.0,0.626506085840741,0.6936751878863805,0.6600906368635607,0.6828989418702385,-0.4657183665575724,0.05222994102718216,0.04465032210448028,-0.06495114298670268,0.6658712956672654,2026-03-20,23
GDS,20260417,46.0,44.94,3.9,4.3,0.0,0.0,0.6365400807623781,0.6962364246066699,0.666388252684524,0.6643555097361542,0.5202271264707684,0.03581016985356508,0.06700005470753378,-0.045967946563484574,4.7,5.3,2.0,0.0,0.6291600487040278,0.7187667777735777,0.6739634132388027,0.6643555097361542,-0.4824648684285408,0.03616081780298659,0.06696970583479178,-0.0414999806181342,0.6701758329616634,2026-04-17,51
GDS,20260618,45.0,44.94,6.5,8.2,19.0,0.0,0.6357152123548537,0.811120286600106,0.7234177494774798,0.6683590863295885,0.5847451350055701,0.023480522028321845,0.09718619321590793,-0.030957860838896956,5.6,7.1,0.0,92.0,0.5871935948047009,0.7413945335109213,0.6642940641578111,0.6683590863295885,-0.41949673596052023,0.02388324934111708,0.09723835568380768,-0.026588957747245345,0.6938559068176455,2026-06-18,113
GDS,20260918,47.0,44.94,7.8,9.8,0.0,0.0,0.6176129468178083,0.769659688235169,0.6936363175264886,0.6698202663235205,0.5808771928776231,0.01734416363251131,0.13181121569443377,-0.023442015542295636,8.6,10.3,0.0,37.0,0.5891266470598854,0.7178712563947511,0.6534989517273182,0.6698202663235205,-0.4262344836262678,0.017877922252048595,0.13179852029576367,-0.019192410801641913,0.6735676346269034,2026-09-18,205
GE,20260320,342.5,342.0,10.8,11.3,46.0,0.0,0.3146488028178347,0.3336447488161854,0.32414677581701,0.3197508724906669,0.5152191023239102,0.014581592820208381,0.3421498070188651,-0.25694601872523215,10.85,11.7,5.0,1.0,0.3161229814547134,0.34097744731591506,0.32855021438531423,0.3197508724906669,-0.488168026631688,0.014713404843614919,0.3419568409216609,-0.22263096472212318,0.32634849510116215,2026-03-20,23
GE,20260327,340.0,342.0,13.7,15.25,4.0,0.0,0.3126735551919522,0.35264515376656314,0.33265935447925765,0.32324061088005845,0.5512097985409325,0.01252300687311869,0.38772155492008054,-0.22858378357551246,10.65,12.3,2.0,6.0,0.30620307329610497,0.3487595474073778,0.3274813103517414,0.32324061088005845,-0.45232853356584124,0.012680568848436088,0.38766203819634626,-0.19442264841241297,0.33007033241549955,2026-03-27,30
GE,20260618,340.0,342.0,27.8,28.4,22.0,0.0,0.3242911264334765,0.332981594128351,0.32863636028091375,0.332981594128351,0.575939075743351,0.006194095541683742,0.7478723505407707,-0.1287959955929736,21.85,22.7,4.0,52.0,0.32470978600864825,0.3347366276655478,0.329723206837098,0.332981594128351,-0.4359282365157354,0.0064412663094163035,0.7478916813452514,-0.09546738130966048,0.3291797835590059,2026-06-18,113
GE,20260918,340.0,342.0,37.05,39.9,18.0,0.0,0.32261913905255374,0.35135878232384904,0.3369889606882014,0.3413527491327514,0.5924951626800937,0.0044771619098118685,0.9927030776397245,-0.09916189305108958,30.2,31.15,4.0,49.0,0.3356124998126131,0.34566235477875396,0.3406374272956835,0.3413527491327514,-0.420520102715681,0.004656269592460304,0.9947588431855614,-0.06962384861004978,0.33881319399194243,2026-09-18,205
GEV,20260320,890.0,888.15,42.8,47.0,49.0,0.0,0.47792552042142417,0.529759918267493,0.5038427193444586,0.4918629523311064,0.5243384973954276,0.0036564059150402508,0.8871321852270313,-1.006127567916515,42.6,46.5,11.0,81.0,0.47311919763970905,0.5046399964219125,0.48887959703081074,0.4918629523311064,-0.4783073803006835,0.0036505900419253967,0.8878679474013467,-0.9047234584798218,0.49636115818763465,2026-03-20,23
GEV,20260327,885.0,888.15,50.6,56.0,3.0,0.0,0.468283819243943,0.5366831051204305,0.5024834621821868,0.49487406887676066,0.5442792143354042,0.0031610457790933765,1.0083839733618873,-0.8811446912509879,45.3,50.6,1.0,3.0,0.4638805572178395,0.5283065585151392,0.49609355786648934,0.49487406887676066,-0.45767001436135496,0.0031791470622711624,1.0084203533651177,-0.7916062703321032,0.49928851002433805,2026-03-27,30
GFI,20260320,60.0,58.955000000000005,2.5,3.1,25.0,0.0,0.5630216966938233,0.670741363801715,0.6168815302477691,0.5797961631654651,0.4687646976284579,0.051964285808584386,0.05575581224813453,-0.08507794233021615,4.5,5.0,2.0,,0.5474984957817791,0.6538422367223704,0.6006703662520747,0.5797961631654651,-0.5733070123322211,0.04704421415204926,0.05647997886607481,-0.06823980721831191,0.608775948249922,2026-03-20,23
GFI,20260417,60.0,58.955000000000005,4.1,4.6,9.0,0.0,0.5812764249643197,0.6389959622553673,0.6101361936098435,0.6061512663851732,0.48904895540421434,0.031714972132793354,0.0865568406263515,-0.05757240746361436,6.2,6.5,1.0,,0.5801861366004639,0.6262721372995745,0.6032291369500192,0.6061512663851732,-0.5179985216927693,0.03100197544353889,0.08687041696124265,-0.04860449302102321,0.6066826652799313,2026-04-17,51
GFI,20260717,60.0,58.955000000000005,7.6,8.5,0.0,0.0,0.5762750294843945,0.6392927438856976,0.607783886685046,0.603252760992358,0.5494962168608457,0.01826464637953886,0.14291232859235414,-0.033045883191105574,8.8,10.3,0.0,29.0,0.548595679725637,0.653714531019978,0.6011551053728075,0.603252760992358,-0.4567793281128093,0.018723982854239485,0.14275532226328025,-0.02725321347476317,0.6044694960289267,2026-07-17,142
GFI,20260918,60.0,58.955000000000005,9.1,10.0,3.0,0.0,0.5663262978153588,0.6199386136981312,0.593132455756745,0.5924814621277703,0.5708767918837906,0.015515922455783884,0.1679224721933945,-0.026773239388525383,10.0,12.0,0.0,1.0,0.5329293274782787,0.6518005361817976,0.5923649318300381,0.5924814621277703,-0.43613204808908335,0.015711530821508547,0.16829758059557598,-0.020918524206717137,0.5927486937933916,2026-09-18,205
GFS,20260417,50.0,48.48551940917969,2.7,2.9,517.0,,0.44983421399357737,0.47717757807434363,0.46350589603396053,0.4672989794145057,0.47617093134646105,0.04730445529954439,0.07311606883042332,-0.035818340865800824,3.8,4.1,45.0,,0.42589280922097406,0.46707084322033693,0.44648182622065546,0.4672989794145057,-0.5283257994812748,0.04803807565201963,0.07287795945531617,-0.030959648519973904,0.454993861127308,2026-04-17,51
GFS,20260717,50.0,48.48551940917969,5.3,5.9,28.0,0.0,0.4675333941451795,0.5173726255126906,0.49245300982893503,0.4876529665534742,0.5401355273042774,0.02696302268871889,0.1203842318378392,-0.022940781775244723,6.0,7.1,0.0,21.0,0.45626053809065453,0.5478500437309743,0.5020552909108145,0.4876529665534742,-0.4678020162007428,0.027788254185047587,0.12015132675989726,-0.018213156141965392,0.49725415036987475,2026-07-17,142
GFS,20261016,50.0,48.48551940917969,7.2,8.0,0.0,0.0,0.47724420511479493,0.5301575967079708,0.5037009009113829,0.5073002350257814,0.5740026019315698,0.02000277063271028,0.15106604382102784,-0.018601209222548043,7.7,8.8,0.0,0.0,0.48158681601398157,0.554462983216471,0.5180248996152264,0.5073002350257814,-0.4360973990463512,0.020847856442688703,0.15100792962321385,-0.014100167516593487,0.5108629002633046,2026-10-16,233
GGG,20260821,90.0,92.21000000000001,5.5,10.0,0.0,0.0,0.1428584377884143,0.34095410091397016,0.24190626935119225,0.22631782984650098,0.6226457107506075,0.026370144552836056,0.24382665666290126,-0.020925355220902553,2.0,6.4,0.0,1.0,0.13371363980665585,0.31539753962859773,0.2245555897176268,0.22631782984650098,-0.3867707474881734,0.02739622455919578,0.24436216318150628,-0.012100154961661502,0.23323092953440952,2026-08-21,177
GH,20260320,100.0,95.9,3.5,4.3,4.0,0.0,0.5262936045477706,0.6112124716920919,0.5687530381199313,0.55837561111899,0.41890301935362234,0.0290830472025396,0.09421803306743026,-0.11934851641060673,6.9,7.9,0.0,122.0,0.48370426051974763,0.5899862200970962,0.536845240308422,0.55837561111899,-0.5835901397288635,0.02931744472477456,0.09406241620462996,-0.10965008359013062,0.5527991392141767,2026-03-20,23
GILD,20260320,148.0,148.28,3.95,4.5,1.0,0.0,0.276816941577116,0.30074136954519026,0.28877915556115313,0.2848592301410288,0.528236397089372,0.03994412038144266,0.1462893583752649,-0.10656144401244383,3.8,4.6,0.0,0.0,0.24867224873975896,0.30280250926858465,0.27573737900417183,0.2848592301410288,-0.49595127930445065,0.038154073728332745,0.14776178471153223,-0.08441487815048188,0.28225826728266246,2026-03-20,23
GILD,20260327,148.0,148.28,4.15,5.05,0.0,0.0,0.24097927942490163,0.2977394402556734,0.2693593598402875,0.28604638557738377,0.5233512667528702,0.034508633802888045,0.16734162777934536,-0.09308198205197282,2.91,5.2,0.0,50.0,0.16774595616132065,0.303636459066542,0.23569120761393134,0.28604638557738377,-0.48934156129626544,0.033463299312594785,0.16846952895544032,-0.07355467959088724,0.2525252837271094,2026-03-27,30
GILD,20260821,150.0,148.28,11.45,12.9,0.0,0.0,0.28891793145034284,0.3247953035285585,0.3068566174894507,0.2998246051574691,0.5326084442715988,0.013021052736346158,0.40420572854597303,-0.041421013577732424,12.3,13.0,0.0,14.0,0.2946528882530003,0.3045637795049574,0.29960833387897884,0.2998246051574691,-0.47851627896785387,0.013395999126163774,0.4034546639526191,-0.027019596091406584,0.30323247568421474,2026-08-21,177
GILD,20260918,150.0,148.28,12.1,13.4,0.0,0.0,0.28180951400956555,0.31182268676560054,0.29681610038758305,0.2988121322366921,0.540268954341625,0.012204905904945954,0.4328922347984232,-0.03858649449114182,11.75,14.55,0.0,13.0,0.25564557335211774,0.32017243038744425,0.28790900186978097,0.2988121322366921,-0.4725293115302481,0.012480262381258272,0.4333612399979643,-0.023164802474594737,0.29236255112868204,2026-09-18,205
GKOS,20260320,120.0,121.21000000000001,6.2,7.5,0.0,0.0,0.4399159086401402,0.5483898645146166,0.4941528865773784,0.4873632931301287,0.5648850664440633,0.026636174671133585,0.11978735085136005,-0.13516571801049437,4.6,5.9,1.0,0.0,0.42871764031870824,0.5538674746927669,0.4912925575057375,0.4873632931301287,-0.4368535859147453,0.0268063733630558,0.1197986781526934,-0.12313836142454626,0.492722722041558,2026-03-20,23
GKOS,20260417,120.0,121.21000000000001,8.9,9.9,0.0,0.0,0.4364106212732999,0.49264053251918,0.46452557689623997,0.4806479543576186,0.5698546686110237,0.018104977305770383,0.17773334508190253,-0.09061364786158066,6.8,8.9,0.0,11.0,0.430776814672156,0.5432300211005631,0.48700341788635954,0.4806479543576186,-0.43321576243927457,0.018317763433746255,0.17776890096836961,-0.0787896641032626,0.4757644973912998,2026-04-17,51
GLPI,20260320,47.5,48.0,1.05,1.25,0.0,0.0,0.17741206953699454,0.23705927945536012,0.20723567449617733,0.20044376638746741,0.6157679899072261,0.1884617762011001,0.040775916349722774,-0.022660740567346238,0.85,1.05,1.0,27.0,0.16861435594574764,0.2108805382159499,0.18974744708084879,0.20044376638746741,-0.5076284699567292,0.1700443365513452,0.04730435603796013,-0.01847097819277732,0.19849156078851304,2026-03-20,23
GLW,20260320,160.0,160.23,11.75,12.1,361.0,0.0,0.7264509812155591,0.7484182317400518,0.7374346064778055,0.728726370387371,0.5403813779560942,0.01353185309030458,0.15932558857064727,-0.2636141271032866,11.4,12.35,62.0,16.0,0.719937830094911,0.7795737928537889,0.7497558114743499,0.728726370387371,-0.4610830011344359,0.013689528932517531,0.15933142257961563,-0.24595488528856357,0.7435952089760777,2026-03-20,23
GLW,20260327,160.0,160.23,12.95,13.75,28.0,0.0,0.6994468252979189,0.743504771902191,0.721475798600055,0.7187193041224632,0.545727964125557,0.012089056806941672,0.1815725200970153,-0.22638207708117442,12.4,13.6,79.0,6.0,0.688816435069291,0.75490422175466,0.7218603284119756,0.7187193041224632,-0.4556515201860396,0.012154554791193907,0.1815788396951845,-0.2105810291212471,0.7216680635060153,2026-03-27,30
GM,20260320,82.0,82.87,3.2,3.45,1.0,0.0,0.33287679820900246,0.35726714077931093,0.3450719694941567,0.3390372302034451,0.5673407978265884,0.056051678544255815,0.08198798581638078,-0.06569768755696659,2.3,2.51,70.0,34.0,0.326455865862559,0.3581497437850877,0.34230280482382336,0.3390372302034451,-0.4355393939388148,0.056419635264405514,0.08202464550246091,-0.05726754539024226,0.34368738715899005,2026-03-20,23
GM,20260327,82.0,82.87,3.3,3.85,16.0,0.0,0.29350403016832166,0.35231245506483555,0.3229082426165786,0.33157931337919827,0.5659368646104397,0.05010949556243505,0.0935334365187499,-0.05657231697505338,2.43,2.94,0.0,11.0,0.30571252182943637,0.3602297958326679,0.3329711588310521,0.33157931337919827,-0.4372716873063221,0.05070604788060095,0.09353893160171234,-0.04837420595120401,0.32793970072381534,2026-03-27,30
GM,20260618,82.5,82.87,6.8,7.0,13.0,0.0,0.32966898082512325,0.3545362914551019,0.3421026361401126,0.34761083370990714,0.5650795080411529,0.024843067044109275,0.18092217405990318,-0.03195599815559014,5.8,5.95,39.0,1610.0,0.3427883569015737,0.3510625755355214,0.3469254662185476,0.34761083370990714,-0.44218836789267535,0.025141304370053914,0.18123806809042087,-0.023857835720987097,0.3445140511793301,2026-06-18,113
GM,20260918,82.5,82.87,8.15,9.6,0.0,0.0,0.3001296496417416,0.36018591555720714,0.33015778259947437,0.35007901264255503,0.5807489125438655,0.01812778592613985,0.24122530333656123,-0.024573538247746995,7.6,8.4,25.0,341.0,0.3397965017001962,0.37295118826757817,0.3563738449838872,0.35007901264255503,-0.4278787208933511,0.018727768681548112,0.2412496870769898,-0.016634637307507916,0.34326581379168075,2026-09-18,205
GME,20260320,24.0,23.95,1.1,1.15,382.0,0.0,0.4556811457245708,0.47659199692096443,0.46613657132276765,0.46040763404052576,0.5249276060221217,0.14452793983553316,0.023909982483627967,-0.0253761093209548,1.05,1.13,12.0,49.0,0.43949191201698873,0.46040763404052576,0.44994977302875727,0.46040763404052576,-0.47727152959558417,0.14560343159271927,0.023902919776931375,-0.023000119168367306,0.45804317217576246,2026-03-20,23
GMED,20260320,95.0,96.16,3.4,3.8,49.0,0.0,0.2821377189556434,0.31382900513037354,0.29798336204300846,0.2957448586174056,0.5891985806413912,0.05477707849516244,0.09466247550649687,-0.0673283964116349,2.1,2.35,27.0,43.0,0.2898203199930401,0.31621976276963876,0.3030200413813394,0.2957448586174056,-0.4096970992468213,0.05521759371635426,0.09468304033007202,-0.05782063145191607,0.30050170171217394,2026-03-20,23
GMED,20260417,95.0,96.16,4.9,5.5,4.0,,0.2775897717441896,0.3202638892859531,0.29892683051507135,0.2946944201743014,0.5853509919361851,0.036900719387957776,0.1406000503596161,-0.04633778704852265,3.3,4.4,4.0,,0.2873943909463222,0.3655467801630364,0.3264705855546793,0.2946944201743014,-0.419623577336011,0.03761211010525215,0.14064109640853673,-0.03694463652074731,0.3126987080348753,2026-04-17,51
GMED,20260618,95.0,96.16,8.4,9.3,1.0,0.0,0.33765333132201675,0.3808934354979552,0.35927338340998594,0.3674882271913762,0.5879896596011857,0.019850762473201257,0.2081160821677308,-0.039143518766078245,6.6,7.6,0.0,0.0,0.3634036893240548,0.41141637125548935,0.38741003028977206,0.3674882271913762,-0.41922546715567394,0.020431061253025677,0.20823499246094102,-0.02977758879235548,0.373341706849879,2026-06-18,113
GMED,20260918,95.0,96.16,11.8,13.5,0.0,0.0,0.35677908860922225,0.417988359161043,0.38738372388513265,0.39354952718691666,0.6034940106448352,0.013611123957176457,0.2776148982599693,-0.03148306586362004,9.1,11.1,0.0,0.0,0.3719961750870701,0.4439544659463981,0.40797532051673413,0.39354952718691666,-0.4064340612837711,0.014189959687854558,0.2779551576171073,-0.022662368581094938,0.3976795222009334,2026-09-18,205
GNRC,20260320,237.5,236.73000000000002,9.4,11.1,7.0,,0.395311602109484,0.4798051345964213,0.4375583683529527,0.43937116085508743,0.5159268318230832,0.01532823666904131,0.23655451942672734,-0.2398360307730929,9.8,11.5,0.0,,0.39911476312176103,0.48364350546248636,0.4413791342921237,0.43937116085508743,-0.4864412368060377,0.015450997493968405,0.23644964890542397,-0.21635344745137886,0.4394687513225382,2026-03-20,23
GNRC,20260327,235.0,236.73000000000002,13.4,15.9,0.0,,0.4444108810907758,0.5377079338429119,0.49105940746684384,0.49068632966928427,0.5551711603202274,0.011910096665735496,0.26779115490493766,-0.23295553846666195,11.2,13.2,0.0,,0.46144610504107186,0.5286139111619524,0.49503000810151215,0.49068632966928427,-0.4469971569946652,0.012005110369315205,0.2677982553891809,-0.20958226553051418,0.49304470778417797,2026-03-27,30
GOOG,20260320,310.0,310.78802490234375,10.6,10.7,377.0,0.0,0.3150021561658515,0.31984179345425195,0.31742197481005174,0.3162452818925389,0.5405043123288651,0.016116831987625316,0.30994494686927965,-0.23098953735848582,9.05,9.15,850.0,4830.0,0.313683803218701,0.32013833553667276,0.31691106937768687,0.3162452818925389,-0.46251705063387005,0.01627906534680923,0.3098769166203077,-0.19995373442591813,0.3171665220938693,2026-03-20,23
GOOG,20260327,310.0,310.92,12.0,12.15,91.0,0.0,0.31228436024404926,0.31652834704066984,0.3144063536423596,0.31391064560246357,0.5417661549103228,0.014233351439886263,0.35344272724902837,-0.2023629942957399,10.2,10.4,17.0,284.0,0.3115415579715186,0.31578708860745436,0.31366432328948646,0.31391064560246357,-0.460727502189052,0.014408576054247082,0.3533338151312435,-0.17164830378737506,0.314035338465923,2026-03-27,30
GOOG,20260821,315.0,310.92,31.1,31.35,12.0,0.0,0.35191042162877517,0.3542432552495865,0.3530768384391808,0.35191042162877517,0.5577947370600715,0.005201471670641502,0.8571473906689562,-0.10093236842299902,29.7,29.95,7.0,264.0,0.3494724750980525,0.35239788636994757,0.35093518073400004,0.35191042162877517,-0.45449532811416915,0.005450420536881331,0.8545549853612826,-0.07078835388190896,0.35200600958659045,2026-08-21,177
GOOG,20260918,310.0,310.92,35.95,36.15,11.0,0.0,0.3483745981757838,0.35112860766004,0.3497516029179119,0.3504079677488092,0.5894916499244678,0.004771806446311496,0.9076294294028315,-0.09364552015363614,28.85,29.1,0.0,1005.0,0.34806616090651393,0.3508206050654666,0.34944338298599026,0.3504079677488092,-0.4237718383724449,0.005017623210468233,0.9074823231205791,-0.06421271630484782,0.3495974929519511,2026-09-18,205
GOOGL,20260320,310.0,310.7,10.6,10.7,1160.0,0.0,0.3183068063168295,0.3231465631713015,0.3207266847440655,0.31925794524885454,0.5348394578454402,0.016011766229246917,0.3099129798652278,-0.23294593072858483,9.2,9.35,970.0,6230.0,0.3156118971051491,0.3204530934868932,0.3180324952960212,0.31925794524885454,-0.465478070685051,0.016143667740966643,0.3098473441306222,-0.20199361671861382,0.31937959002004335,2026-03-20,23
GOOGL,20260821,315.0,310.7,31.3,31.5,10.0,0.0,0.3538426769257759,0.35675834721214994,0.35530051206896296,0.3542263841259275,0.5583406445864223,0.005177464406164322,0.857212516738489,-0.10248458049297327,30.0,30.2,38.0,206.0,0.3526406404544736,0.35439609335620725,0.35351836690534044,0.3542263841259275,-0.45550125864501173,0.005425731414515308,0.8542164468257205,-0.07069715342877458,0.3544094394871517,2026-08-21,177
GOOGL,20260918,310.0,310.7517395019531,36.1,36.3,16.0,0.0,0.3512941255302856,0.353497532634722,0.3523958290825038,0.3534250766116565,0.5894579621693957,0.004741375299500072,0.9074472204255741,-0.09518421391504717,29.15,29.4,1.0,929.0,0.3509127740981858,0.3536681915030993,0.35229048280064257,0.3534250766116565,-0.42442983156823494,0.004979486652892237,0.907003267577597,-0.06401184309754981,0.35234315594157317,2026-09-18,205
GPC,20260320,115.0,116.24000000000001,3.3,3.6,216.0,0.0,0.2559177482394659,0.30126560361328886,0.27859167592637735,0.28404425584452864,0.565439753394373,0.05511302160879474,0.11028300330009921,-0.08969235099903905,2.6,3.3,3.0,274.0,0.2455896521932324,0.3066674338666569,0.27612854302994466,0.28404425584452864,-0.4647316300337551,0.04915644942156499,0.11462343108680528,-0.06630386421151258,0.27736010947816103,2026-03-20,23
GPC,20260417,115.0,116.24000000000001,4.7,5.9,0.0,0.0,0.24901339940857162,0.3195455745173943,0.28427948696298294,0.27301237492476466,0.5493421747723404,0.033990351400213704,0.17013419490395698,-0.05225565288139755,3.4,4.3,11.0,14.0,0.2200552447987601,0.27301237492476466,0.24653380986176238,0.27301237492476466,-0.45720457476541054,0.034647771194914856,0.1700575436004641,-0.04068387925315875,0.26540664841237266,2026-04-17,51
GPC,20260821,115.0,116.24000000000001,9.2,11.1,0.0,0.0,0.25867478453774995,0.31919675634286787,0.28893577044030894,0.29327934266228717,0.5739036475318051,0.016743605436859942,0.3139182219182466,-0.032061261652710726,7.6,9.8,0.0,7.0,0.26475798491524893,0.3348610260437901,0.2998095054795195,0.29327934266228717,-0.4373142693277399,0.017355654902074826,0.3138629622185469,-0.020301648140060635,0.2943726379599142,2026-08-21,177
GPC,20261218,115.0,116.24000000000001,11.6,13.9,0.0,0.0,0.26198033005000865,0.3199149105348465,0.2909476202924276,0.2920599252317779,0.5819558605779068,0.013248772118116536,0.39690699597618995,-0.025136895219178612,9.9,12.1,0.0,0.0,0.2626205909420382,0.317611945085906,0.2901162680139721,0.2920599252317779,-0.43033039193814765,0.013325162773705592,0.3999077858779234,-0.013946051507286228,0.29053194415319983,2026-12-18,296
GPK,20260320,12.5,12.02,0.25,0.45,2.0,0.0,0.379311768973163,0.5558522140017643,0.46758199148746366,0.5444761040797167,0.40476435386891146,0.2484230478711971,0.011707089644332425,-0.01513295419710059,0.75,1.0,0.0,,0.343513772699583,0.5661014543176179,0.45480761350860044,0.5444761040797167,-0.6089518998127416,0.2384684474233798,0.011701111187271684,-0.013247525828314677,0.461194802498032,2026-03-20,23
GPK,20260417,12.5,12.02,0.25,1.0,0.0,,0.25267255804805855,0.6839661630048892,0.4683193605264739,0.47663416631095057,0.439031390177172,0.18686327395947053,0.017443328537526503,-0.008723044776527189,1.1,1.2,22.0,0.0,0.4424611156163732,0.4769159472330639,0.45968853142471855,0.47663416631095057,-0.562320698323683,0.18944641950968316,0.01740391160845145,-0.007501148573748173,0.46400394597559624,2026-04-17,51
GPK,20260918,12.5,12.02,1.35,1.5,0.0,0.0,0.4370647865554863,0.4944461643123147,0.4657554754339005,0.4592992636042514,0.5247762244294516,0.0988969611785414,0.03483988385835701,-0.004419839413385196,1.85,2.05,5.0,153.0,0.44547779044683544,0.5029230453080045,0.47420041787741996,0.4592992636042514,-0.48381828729339255,0.10067637114402893,0.0348266290898982,-0.0032243675619914036,0.46997794665566023,2026-09-18,205
GPN,20260320,75.0,77.13,3.9,4.3,331.0,0.0,0.3587091744857554,0.41436686741442175,0.3865380209500886,0.38590153162318025,0.6327205135693026,0.05219869820330712,0.07187452336155342,-0.06711041091297076,1.75,2.05,57.0,2845.0,0.3471620935851902,0.3886418913349071,0.3679019924600486,0.38590153162318025,-0.37376083802008286,0.051268311715640745,0.0723790879211621,-0.05829757179103656,0.3772200067050686,2026-03-20,23
GPN,20260417,75.0,77.13,5.1,5.6,5.0,0.0,0.3417518756401485,0.38657984741742313,0.36416586152878583,0.35715227812664474,0.6142696891931823,0.03747567950496055,0.11152578819829984,-0.043709758077012495,2.85,3.3,13.0,20.0,0.3426245218610817,0.3829494844556719,0.3627870031583768,0.35715227812664474,-0.38896442911544254,0.03800164808882794,0.1115895750861493,-0.036220044184384736,0.3634764323435813,2026-04-17,51
GPN,20260821,75.0,77.13,9.9,10.4,0.0,0.0,0.4074460877932995,0.4318219169909466,0.419634002392123,0.4129899766232454,0.6065021650419458,0.017575401783193927,0.2051120254852421,-0.027877025246212384,6.8,7.5,0.0,8.0,0.3855200272287172,0.4195840324430761,0.40255202983589666,0.4129899766232454,-0.40030183254636836,0.01797331448382166,0.20541541843193745,-0.020182243384129883,0.41109301611400983,2026-08-21,177
GPN,20260918,75.0,77.13,9.8,11.2,0.0,0.0,0.37233842047000365,0.4361028470740231,0.40422063377201334,0.4075272285523411,0.6095937478874593,0.01657121218333566,0.21950592044816197,-0.02559221303790693,7.2,8.4,0.0,63.0,0.3790416565072677,0.4335689452464942,0.40630530087688094,0.4075272285523411,-0.3977033292450684,0.016944197319323378,0.22002371291054157,-0.018195346163081716,0.4052629673244471,2026-09-18,205
GRMN,20260320,250.0,249.63,5.9,6.6,1.0,0.0,0.2447945080972855,0.2770759442612613,0.2609352261792734,0.26350071088319804,0.507804694164499,0.024674375914727268,0.24777953170511413,-0.16289425394822565,6.4,7.2,11.0,24.0,0.24154904952099254,0.27364971951550426,0.2575993845182484,0.26350071088319804,-0.5053462390433536,0.02450003992937267,0.2491600308444637,-0.1314776832874891,0.25926730534876086,2026-03-20,23
GRMN,20260417,250.0,249.63,9.0,10.4,0.0,0.0,0.24062334464835786,0.27844890989844756,0.2595361272734027,0.25817531118477927,0.5212500171460023,0.01665028590348436,0.3700903722655493,-0.10699342927199851,8.9,10.3,1.0,35.0,0.23827022452055555,0.2761734195692062,0.25722182204488087,0.25817531118477927,-0.4862258213047891,0.017082554188837164,0.36936277954765373,-0.082569109105183,0.2583789746591418,2026-04-17,51
GRMN,20260717,240.0,249.63,24.6,27.4,0.0,,0.3032307121637106,0.3509559755850643,0.3270933438743875,0.33581349279418893,0.6306167298810614,0.007296631172965836,0.5898922865807847,-0.0839643392451137,13.3,16.3,0.0,,0.3054163837522492,0.3563172841166267,0.33086683393443794,0.33581349279418893,-0.37443902751866737,0.00742399416582241,0.590898814372208,-0.05986005735868005,0.3289800889044127,2026-07-17,142
GRMN,20261016,250.0,249.63,25.6,28.1,0.0,0.0,0.31132934126895084,0.343617679090825,0.3274735101798879,0.327750344255635,0.5698620738203691,0.006147607239615616,0.7740600466328793,-0.06579379560053411,22.8,25.7,0.0,0.0,0.3039004779926288,0.3412606026485545,0.3225805403205917,0.327750344255635,-0.4394091024934676,0.006221947541109567,0.7759437831430702,-0.041780902888465477,0.3250270252502398,2026-10-16,233
GS,20260320,915.0,915.28,28.95,32.65,9.0,0.0,0.32444068535883813,0.36493898129618896,0.3446898333275136,0.3452942008018852,0.5080208666816833,0.005068639362951784,0.9135041005582281,-0.7373119526543412,31.25,35.15,2.0,163.0,0.32958703899610664,0.3728491117682469,0.35121807538217675,0.3452942008018852,-0.49531264923912666,0.005109673797960458,0.912949344597898,-0.645020475531517,0.34795395435484516,2026-03-20,23
